order_id,customer_id,order_date,product_id,product_name,category,price,quantity,payment_method,country,city,is_fraud,total_amount,log_amount,order_count,avg_spend_customer,std_spend_customer,day_of_week,is_weekend,rule_duplicate,rule_price_spike,rule_quantity,rule_payment,rule_geo,rule_known_fraud,rule_score,iso_score,cluster,kmeans_distance,prophet_score,autoencoder_score,iso_n,kmeans_n,prophet_n,ae_n,rule_n,final_score,is_anomaly
9762,C053,2026-02-09,P410,Desk Lamp,2,45.0,5.0,7,15,15,0,225.0,5.420534999272286,23,553.1739130434783,339.3640646554179,0,0,0,0,0,0,1,0,1,-1,0,3.102398919364709,3189.7396125194064,0.47990113,0.0,0.18828094839793774,0.03344923321299253,0.0061811022,0.124999999984375,0.06860074004188446,False
6172,C103,2026-02-09,P309,Coffee Maker,3,119.3,2.0,6,0,2,0,238.6,5.478970866241294,22,267.53636363636366,105.33303893322876,0,0,0,0,0,0,0,0,0,-1,0,2.2227894974130646,3189.7396125194064,0.5244284,0.0,0.0803177478387824,0.03344923321299253,0.0071623255,0.0,0.022155283475318227,False
6789,C023,2026-02-09,P101,Wireless Mouse,1,117.22388264776605,13.09821679043521,2,9,6,0,1535.4238279369758,7.337212805292503,36,2766.343595864568,8332.135469781308,0,0,0,0,1,1,1,0,3,1,1,5.975717065566068,3189.7396125194064,2.7881138,0.9999999995,0.5409518220230857,0.03344923321299253,0.05704591,0.374999999953125,0.4967646358033071,True
12942,C098,2026-02-09,P205,Running Shoes,4,79.4,5.0,7,14,4,0,397.0,5.986452005284438,23,251.18260869565216,111.97101756572349,0,0,0,0,0,0,1,0,1,-1,0,3.3094515002832257,3189.7396125194064,0.737518,0.0,0.2136945680819996,0.03344923321299253,0.011858063,0.124999999984375,0.07453500806458689,False
8844,C082,2026-02-09,P888,Headphones,1,197.7,3.0,7,0,2,0,593.0999999999999,6.3870476553616955,7,1854.9258664323147,3324.087004994732,0,0,0,0,0,0,0,0,0,-1,0,3.26654687459841,3189.7396125194064,0.72493416,0.0,0.2084284572467522,0.03344923321299253,0.011580759,0.0,0.04844019035692768,False
13191,C001,2026-02-09,P888,Headphones,1,194.5,2.0,6,14,4,0,389.0,5.966146739123692,30,304.63666666666666,258.0000019825359,0,0,0,0,0,0,1,0,1,-1,0,2.6525918162718525,3189.7396125194064,0.5823896,0.0,0.13307165519096206,0.03344923321299253,0.008439584,0.124999999984375,0.057897653595880685,False
8408,C086,2026-02-09,P309,Coffee Maker,3,123.8,3.0,1,5,0,0,371.4,5.919968545402912,7,359.9142857142857,11.410145861093467,0,0,0,0,0,0,0,0,0,-1,0,2.4096226474248605,3189.7396125194064,0.6046575,0.0,0.10324963595006183,0.03344923321299253,0.008930288,0.0,0.027006855433526513,False
11937,C040,2026-02-09,P888,Headphones,1,196.3,4.0,6,1,3,0,785.2,6.66721121298776,7,796.1714285714286,27.86908169075034,0,0,0,0,0,0,0,0,0,-1,0,2.6440836102911,3189.7396125194064,0.3977156,0.0,0.13202735856819456,0.03344923321299253,0.004370025,0.0,0.03207836046452731,False
8339,C093,2026-02-09,P777,Smartphone,1,718.3,3.0,0,4,14,0,2154.8999999999996,7.675963548763962,7,2128.4142857142856,40.50174599411015,0,0,0,0,0,0,0,0,0,-1,2,2.920494049114679,3189.7396125194064,1.1454663,0.0,0.16595395700905888,0.03344923321299253,0.020847796,0.0,0.04133534594626435,False
6608,C030,2026-02-09,P309,Coffee Maker,3,117.3,4.0,0,14,4,0,469.2,6.1531581361059695,29,409.585649866673,537.3521404099826,0,0,0,0,0,0,0,0,0,-1,0,2.8008222679087336,3189.7396125194064,0.6654163,0.0,0.15126545073210004,0.03344923321299253,0.010269198,0.0,0.03681085484352097,False
6509,C087,2026-02-09,P205,Running Shoes,4,79.0,5.0,6,1,3,0,395.0,5.981414211254481,8,400.4375,12.929582636065907,0,0,0,0,0,0,0,0,0,-1,0,3.071643133060229,3189.7396125194064,0.6920932,0.0,0.18450598528103787,0.03344923321299253,0.0108570615,0.0,0.0435471413537336,False
4342,C117,2026-02-09,P410,Desk Lamp,2,45.9,1.0,1,4,14,0,45.9,3.8480176754522337,22,195.8,119.97040508074521,0,0,0,0,0,0,0,0,0,-1,0,2.37816513804715,3189.7396125194064,0.6389643,0.0,0.09938854339093278,0.03344923321299253,0.009686289,0.0,0.02634803708669232,False
7450,C108,2026-02-09,P101,Wireless Mouse,1,26.8,2.0,0,15,15,0,53.6,4.000033882750859,21,421.00476190476195,433.0833100873208,0,0,0,0,0,0,1,0,1,-1,0,3.048293205066422,3189.7396125194064,0.81603277,0.0,0.18164001670893704,0.03344923321299253,0.01358825,0.124999999984375,0.06838362595938283,False
7860,C034,2026-02-09,P512,Backpack,0,40.3,5.0,1,1,3,0,201.5,5.310739886546594,15,120.50666666666666,76.10756923748185,0,0,0,0,0,0,1,0,1,-1,0,2.4932930390891612,3189.7396125194064,0.5361491,0.0,0.11351933412595583,0.03344923321299253,0.007420607,0.124999999984375,0.053834342933824664,False
8577,C042,2026-02-09,P777,Smartphone,1,691.1,5.0,1,4,14,0,3455.5,8.148011795385319,29,1154.0344827586207,1377.696984690616,0,0,0,0,0,0,0,0,0,-1,2,2.4560842903769418,3189.7396125194064,0.869707,0.0,0.1089523348425018,0.03344923321299253,0.01477104,0.0,0.029023507936668885,False
9058,C077,2026-02-09,P777,Smartphone,1,722.1,4.0,1,14,4,0,2888.4,7.968804147095281,22,1105.4227272727273,1150.084317791658,0,0,0,0,0,0,1,0,1,-1,2,2.292845669008873,3189.7396125194064,0.9680717,0.0,0.08891643757043999,0.03344923321299253,0.016938647,0.124999999984375,0.05034146972090549,False
10018,C124,2026-02-09,P888,Headphones,1,202.7,3.0,6,5,0,1,608.0999999999999,6.411982457842439,15,380.11333333333334,220.44551275822806,0,0,0,0,0,0,1,1,4,-1,0,2.233752698571901,3189.7396125194064,0.36995834,0.0,0.08166337040255128,0.03344923321299253,0.0037583534,0.4999999999375,0.12191381206206124,False
11332,C036,2026-02-09,P777,Smartphone,1,707.7,4.0,1,3,1,0,2830.8,7.94866783085087,15,1437.8733333333332,1338.25969691273,0,0,0,0,0,0,1,0,1,-1,2,2.158398997208232,3189.7396125194064,0.8888972,0.0,0.07241446222788675,0.03344923321299253,0.015193922,0.124999999984375,0.04677936579117793,False
12238,C145,2026-02-09,P512,Backpack,0,40.7,1.0,1,4,14,0,40.7,3.7305011288047556,15,270.9860534058846,203.2851432711934,0,0,0,0,0,0,1,0,1,-1,0,2.8732324411296384,3189.7396125194064,0.8122288,0.0,0.16015307046294178,0.03344923321299253,0.013504424,0.124999999984375,0.06407366269127324,False
8093,C131,2026-02-09,P410,Desk Lamp,2,44.7,4.0,0,1,3,0,178.8,5.19184512203752,14,203.30714285714288,26.065050702652936,0,0,0,0,0,0,1,0,1,-1,0,1.9347145207628167,3189.7396125194064,0.4377333,0.0,0.044959444819292364,0.03344923321299253,0.005251873,0.124999999984375,0.03979705491208604,False
10316,C125,2026-02-09,P410,Desk Lamp,2,43.7,3.0,1,4,14,0,131.10000000000002,4.88355921152828,7,420.4396295252368,760.5000423085048,0,0,0,0,0,0,0,0,0,-1,0,2.2204548951134213,3189.7396125194064,0.46942648,0.0,0.0800311989114835,0.03344923321299253,0.005950278,0.0,0.021916166542985123,False
5029,C036,2026-02-09,P410,Desk Lamp,2,45.4,5.0,6,4,14,0,227.0,5.429345628954441,15,1437.8733333333332,1338.25969691273,0,0,0,0,0,0,0,0,0,-1,0,2.506002207139176,3189.7396125194064,0.29213578,0.0,0.11507925654706787,0.03344923321299253,0.0020434204,0.0,0.02833974936451811,False
11031,C019,2026-02-09,P101,Wireless Mouse,1,27.3,4.0,7,4,14,0,109.2,4.702296896718814,29,535.6413793103449,866.9597859009715,0,0,0,0,0,0,1,0,1,-1,0,2.4262518989142263,3189.7396125194064,0.4145098,0.0,0.10529070914560762,0.03344923321299253,0.004740109,0.124999999984375,0.0517865432230981,False
4020,C083,2026-02-09,P101,Wireless Mouse,1,26.2,5.0,0,1,3,0,131.0,4.882801922586371,23,285.7335320386174,520.8770317020384,0,0,0,0,0,0,1,0,1,-1,0,2.1542455148851962,3189.7396125194064,0.47194576,0.0,0.07190466409036125,0.03344923321299253,0.006005794,0.124999999984375,0.045299186880021276,False
4537,C098,2026-02-09,P309,Coffee Maker,3,123.1,2.0,1,2,13,0,246.2,5.510197725583535,23,251.18260869565216,111.97101756572349,0,0,0,0,0,0,0,0,0,-1,0,2.2284622887325156,3189.7396125194064,0.48477003,0.0,0.08101402585908059,0.03344923321299253,0.0062883953,0.0,0.022163449489819322,False
12499,C135,2026-02-09,P101,Wireless Mouse,1,27.1,1.0,7,3,1,0,27.1,3.3357695763397,21,146.85251024079793,288.2621108832567,0,0,0,0,0,0,1,0,1,-1,0,2.6695598404193004,3189.7396125194064,0.8389383,0.0,0.13515430931949438,0.03344923321299253,0.014093005,0.124999999984375,0.05916219774718152,False
11719,C058,2026-02-09,P512,Backpack,0,40.5,5.0,0,1,3,0,202.5,5.31566600488265,15,346.32666666666665,140.4002465741967,0,0,0,0,0,0,0,0,0,-1,0,2.5889041254207896,3189.7396125194064,0.5790635,0.0,0.12525463235229495,0.03344923321299253,0.008366288,0.0,0.03132325465186361,False
6282,C019,2026-02-09,P512,Backpack,0,38.7,1.0,1,5,0,0,38.7,3.681351187693145,29,535.6413793103449,866.9597859009715,0,0,0,0,0,0,0,0,0,-1,0,2.8250624251687326,3189.7396125194064,0.70810485,0.0,0.15424068598371904,0.03344923321299253,0.011209902,0.0,0.03754700762486266,False
13758,C161,2026-02-09,P309,Coffee Maker,3,114.7,3.0,6,1,3,0,344.1,5.843834230103957,7,355.15714285714284,11.011033427560589,0,0,0,0,0,0,0,0,0,-1,0,2.4187821171473054,3189.7396125194064,0.52231866,0.0,0.10437386864014117,0.03344923321299253,0.007115834,0.0,0.02695953389215126,False
5854,C118,2026-02-09,P309,Coffee Maker,3,122.9,5.0,1,15,15,0,614.5,6.4224349456245085,22,1699.873253556797,1682.2243394337322,0,0,0,0,0,0,0,0,0,-1,0,3.5482631991586766,3189.7396125194064,0.6943493,0.0,0.24300629974166832,0.03344923321299253,0.010906777,0.0,0.055254661578545285,False
12658,C144,2026-02-09,P410,Desk Lamp,2,43.5,4.0,1,15,15,0,174.0,5.1647859739235145,21,124.82256269353036,121.2916301296582,0,0,0,0,0,0,1,0,1,-1,0,2.7732544999404496,3189.7396125194064,0.58015615,0.0,0.1478817847687178,0.03344923321299253,0.008390366,0.124999999984375,0.06085229691738286,False
5468,C001,2026-02-09,P101,Wireless Mouse,1,25.3,1.0,7,0,2,0,25.3,3.269568939183719,30,304.63666666666666,258.0000019825359,0,0,0,0,0,0,0,0,0,-1,0,2.925116884843521,3189.7396125194064,0.9356473,0.0,0.1665213635516555,0.03344923321299253,0.01622413,0.0,0.04075527715423362,False
7639,C079,2026-02-09,P512,Backpack,0,38.8,1.0,7,15,15,0,38.8,3.6838669122903918,7,39.385714285714286,1.1305287427107886,0,0,0,0,0,0,0,0,0,-1,0,3.8415486754885277,3189.7396125194064,1.3060184,0.0,0.27900413913705835,0.03344923321299253,0.024385791,0.0,0.06447608163984768,False
13565,C122,2026-02-09,P205,Running Shoes,4,79.7,3.0,7,1,3,0,239.10000000000002,5.481055503227208,7,238.84285714285716,2.2142396308568517,0,0,0,0,0,0,0,0,0,-1,0,2.979345736140191,3189.7396125194064,0.7885392,0.0,0.17317740906745357,0.03344923321299253,0.012982389,0.0,0.041600225162472894,False
12543,C045,2026-02-10,P888,Headphones,1,207.9,1.0,6,1,3,0,207.9,5.34185566856252,14,113.87142857142858,91.81155808394821,1,0,0,0,0,0,0,0,0,-1,0,2.100535460576092,39687.3452709591,0.43800068,0.0,0.06531229568149297,0.4728901086178116,0.005257765,0.0,0.08478464016528967,False
5898,C057,2026-02-10,P309,Coffee Maker,3,118.3,1.0,6,14,4,0,118.3,4.78164132910387,22,1017.6,1263.5534910568308,1,0,0,0,0,0,0,0,0,-1,0,2.6210891772100138,39687.3452709591,0.67155576,0.0,0.12920502341747597,0.4728901086178116,0.010404489,0.0,0.09833519444305053,False
10338,C047,2026-02-10,P888,Headphones,1,198.0,2.0,7,0,2,0,396.0,5.983936280687191,21,216.02857142857144,131.43674578616566,1,0,0,0,0,0,0,0,0,-1,0,2.205963970299459,39687.3452709591,0.38971192,0.0,0.07825258378648152,0.4728901086178116,0.004193652,0.0,0.08721308085494578,False
13584,C158,2026-02-10,P888,Headphones,1,205.5,3.0,0,5,0,0,616.5,6.4256790685021326,22,321.17727272727274,238.78954059374064,1,0,0,0,0,0,1,0,1,-1,0,2.095024047296053,39687.3452709591,0.3471212,0.0,0.06463582519076419,0.4728901086178116,0.0032551042,0.124999999984375,0.10934894697804645,False
11361,C111,2026-02-10,P101,Wireless Mouse,1,24.8,3.0,1,14,4,0,74.4,4.32280727501391,29,245.19310344827588,185.9170839207523,1,0,0,0,0,0,0,0,0,-1,0,2.2814431528122467,39687.3452709591,0.48303562,0.0,0.08751689350884505,0.4728901086178116,0.006250175,0.0,0.08937442128334872,False
10825,C074,2026-02-10,P512,Backpack,0,39.5,2.0,0,5,0,0,79.0,4.382026634673881,15,92.96000000000001,13.403453712702985,1,0,0,0,0,0,1,0,1,-1,0,2.4068659147611533,39687.3452709591,0.5560773,0.0,0.1029112747706199,0.4728901086178116,0.007859754,0.124999999984375,0.11769473446993692,False
8888,C156,2026-02-10,P101,Wireless Mouse,1,26.3,5.0,1,0,2,0,131.5,4.886582645426277,7,129.14285714285714,3.2623392133340676,1,0,0,0,0,0,0,0,0,-1,0,2.3441332292431296,39687.3452709591,0.52506906,0.0,0.09521146922150522,0.4728901086178116,0.0071764425,0.0,0.09105227654087436,False
4079,C142,2026-02-10,P101,Wireless Mouse,1,26.7,5.0,1,5,0,0,133.5,4.901564199041894,8,129.1875,3.9545407896673486,1,0,0,0,0,0,0,0,0,-1,0,2.2182792332599672,39687.3452709591,0.4952071,0.0,0.07976415832372785,0.4728901086178116,0.0065183914,0.0,0.08786410674126441,False
9191,C060,2026-02-10,P205,Running Shoes,4,83.6,1.0,7,3,1,1,83.6,4.437934266612178,21,1224.7,1623.0416538092913,1,0,0,0,0,0,0,1,3,-1,0,2.9577879908332747,39687.3452709591,0.8746951,0.0,0.17053141287631485,0.4728901086178116,0.014880959,0.374999999953125,0.1822719427468097,False
4580,C158,2026-02-10,P205,Running Shoes,4,83.7,4.0,7,14,4,0,334.8,5.81651574464344,22,321.17727272727274,238.78954059374064,1,0,0,0,0,0,0,0,0,-1,0,3.022453601274255,39687.3452709591,0.6926154,0.0,0.17846846549886344,0.4728901086178116,0.010868569,0.0,0.1082574947979983,False
9540,C158,2026-02-10,P101,Wireless Mouse,1,27.1,1.0,0,15,15,0,27.1,3.3357695763397,22,321.17727272727274,238.78954059374064,1,0,0,0,0,0,1,0,1,-1,0,3.2752739443029224,39687.3452709591,0.9359828,0.0,0.20949961718807195,0.4728901086178116,0.016231524,0.124999999984375,0.14026816839430115,False
6284,C116,2026-02-10,P777,Smartphone,1,703.0,3.0,1,1,3,0,2109.0,7.6544432264701125,53,743.3830188679245,743.453164873176,1,0,0,0,0,0,0,0,0,-1,2,3.5675548933901173,39687.3452709591,1.3760083,0.0,0.24537416097809497,0.4728901086178116,0.025928121,0.0,0.1238975666938768,False
10060,C171,2026-02-10,P309,Coffee Maker,3,118.1,4.0,6,5,0,0,472.4,6.159940697079883,7,484.40000000000003,12.376321478263778,1,0,0,0,0,0,0,0,0,-1,0,2.451019349669138,39687.3452709591,0.46218646,0.0,0.10833066436488965,0.4728901086178116,0.0057907333,0.0,0.0934682592138506,False
10639,C116,2026-02-10,P101,Wireless Mouse,1,26.2,5.0,7,4,14,0,131.0,4.882801922586371,53,743.3830188679245,743.453164873176,1,0,0,0,0,0,1,0,1,-1,0,3.8501984223712777,39687.3452709591,1.0443025,0.0,0.2800658084804997,0.4728901086178116,0.018618504,0.124999999984375,0.1547394536165976,False
6648,C035,2026-02-10,P101,Wireless Mouse,1,25.7,5.0,0,0,2,0,128.5,4.863680881139593,8,131.25,2.890872334978293,1,0,0,0,0,0,0,0,0,-1,0,2.4234460827753925,39687.3452709591,0.56365526,0.0,0.10494632346377067,0.4728901086178116,0.008026745,0.0,0.0931267928308283,False
4397,C145,2026-02-10,P888,Headphones,1,192.7,2.0,7,14,4,1,385.4,5.9568731023383625,15,270.9860534058846,203.2851432711934,1,0,0,0,0,0,0,1,3,-1,0,2.543086394250716,39687.3452709591,0.5136621,0.0,0.11963096714813565,0.4728901086178116,0.006925074,0.374999999953125,0.1708984708239002,False
11072,C025,2026-02-10,P309,Coffee Maker,3,116.7,3.0,6,14,4,0,350.1,5.861071083174386,15,591.5551313130262,1337.9459910680557,1,0,0,0,0,0,1,0,1,-1,0,2.435841857761274,39687.3452709591,0.4866942,0.0,0.10646778004152939,0.4728901086178116,0.006330797,0.124999999984375,0.11817669186859964,False
9766,C195,2026-02-10,P101,Wireless Mouse,1,26.7,4.0,1,0,2,1,106.8,4.680277658474897,21,1241.7761904761905,1624.7048463966498,1,0,0,0,0,0,0,1,3,-1,0,1.9671004713027729,39687.3452709591,0.38211247,0.0,0.048934494183459354,0.4728901086178116,0.004026187,0.374999999953125,0.15632434323427616,False
11987,C118,2026-02-10,P777,Smartphone,1,703.0,5.0,7,1,3,1,3515.0,8.165079258805068,22,1699.873253556797,1682.2243394337322,1,0,0,1,0,0,1,1,6,-1,2,2.2235728792558027,39687.3452709591,0.82447916,0.0,0.08041390007282087,0.4728901086178116,0.013774377,0.74999999990625,0.23908245288256863,False
7654,C054,2026-02-10,P410,Desk Lamp,2,43.6,4.0,0,4,14,0,174.4,5.1670690799380825,14,151.14285714285714,31.363224772524084,1,0,0,0,0,0,0,0,0,-1,0,2.0093706469706114,39687.3452709591,0.34597063,0.0,0.05412273266682164,0.4728901086178116,0.0032297494,0.0,0.08224252524602652,False
6531,C002,2026-02-10,P888,Headphones,1,209.5,3.0,1,0,2,0,628.5,6.444925853484402,23,6388.608820297222,14865.678596189144,1,0,0,0,0,0,0,0,0,1,1,3.3944187315862973,39687.3452709591,5.12283,0.9999999995,0.22412344026685663,0.4728901086178116,0.10849476,0.0,0.4320324179869366,True
5092,C094,2026-02-10,P777,Smartphone,1,686.1,2.0,1,3,1,0,1372.2,7.224899061583537,23,1519.403493395519,3156.1622366539254,1,0,0,0,0,0,0,0,0,-1,2,2.2268085822612536,39687.3452709591,0.7766552,0.0,0.08081105003939609,0.4728901086178116,0.0127205085,0.0,0.0890038026455402,False
5477,C053,2026-02-10,P205,Running Shoes,4,79.9,5.0,1,0,2,0,399.5,5.992713766508414,23,553.1739130434783,339.3640646554179,1,0,0,0,0,0,0,0,0,-1,0,2.7728376130040853,39687.3452709591,0.65423775,0.0,0.1478306160945336,0.4728901086178116,0.010022862,0.0,0.10200306888716736,False
6213,C011,2026-02-10,P101,Wireless Mouse,1,24.9,4.0,6,5,0,0,99.6,4.611152257665639,8,102.1,3.226674537574026,1,0,0,0,0,0,0,0,0,-1,0,2.129330327639703,39687.3452709591,0.46221888,0.0,0.06884657570428439,0.4728901086178116,0.005791448,0.0,0.08557154870024095,False
11773,C032,2026-02-10,P410,Desk Lamp,2,45.1,3.0,7,1,3,0,135.3,4.914858338702487,7,398.9290170018203,698.295805593038,1,0,0,0,0,0,0,0,0,-1,0,2.080062310139,39687.3452709591,0.43834206,0.0,0.06279942259082813,0.4728901086178116,0.0052652876,0.0,0.08428319396087117,False
4811,C150,2026-02-10,P410,Desk Lamp,2,47.1,2.0,0,1,3,0,94.2,4.55597994179732,15,497.66008678382826,419.63298678417544,1,0,0,0,0,0,1,0,1,-1,0,1.7408165791142742,39687.3452709591,0.39525366,0.0,0.021160424663548956,0.4728901086178116,0.0043157726,0.124999999984375,0.10081296715274674,False
8423,C140,2026-02-10,P777,Smartphone,1,699.1,5.0,1,5,0,0,3495.5,8.159517747143921,21,1235.4952380952382,1635.5599660288185,1,0,0,1,0,0,1,0,3,-1,2,2.0088811573193497,39687.3452709591,0.86295664,0.0,0.05406265274035434,0.4728901086178116,0.014622286,0.374999999953125,0.15893938972568333,False
13206,C010,2026-02-10,P205,Running Shoes,4,83.8,1.0,6,14,4,0,83.8,4.440295542797857,7,81.08571428571429,2.3118741109242746,1,0,0,0,0,0,0,0,0,-1,0,3.299423597629393,39687.3452709591,1.0853094,0.0,0.21246374399305193,0.4728901086178116,0.019522151,0.0,0.11635458773804902,False
8597,C037,2026-02-10,P101,Wireless Mouse,1,25.2,5.0,7,5,0,0,126.0,4.844187086458591,7,126.92857142857143,2.14919697074224,1,0,0,0,0,0,0,0,0,-1,0,2.4952399571166026,39687.3452709591,0.5077604,0.0,0.11375829871208147,0.4728901086178116,0.0067950212,0.0,0.0947044293141705,False
12253,C126,2026-02-10,P101,Wireless Mouse,1,26.6,4.0,6,4,14,0,106.4,4.676560182074764,29,201.00344827586204,230.02299959966524,1,0,0,0,0,0,1,0,1,-1,0,2.1301357440408264,39687.3452709591,0.3327739,0.0,0.0689454324585188,0.4728901086178116,0.0029389402,0.124999999984375,0.1101634438271796,False
7891,C057,2026-02-10,P309,Coffee Maker,3,121.7,2.0,6,2,13,0,243.4,5.4988062272974405,22,1017.6,1263.5534910568308,1,0,0,0,0,0,1,0,1,-1,0,2.21235292081958,39687.3452709591,0.38636276,0.0,0.07903676313830778,0.4728901086178116,0.0041198484,0.124999999984375,0.11235884620715691,False
13770,C005,2026-02-10,P101,Wireless Mouse,1,26.7,3.0,6,1,3,0,80.1,4.395682961121367,14,139.65,64.82532446743087,1,0,0,0,0,0,0,0,0,-1,0,1.7914101058236271,39687.3452709591,0.3886243,0.0,0.02737027068702315,0.4728901086178116,0.0041696853,0.0,0.07703302327170844,False
8102,C019,2026-02-10,P777,Smartphone,1,677.4,3.0,6,15,15,0,2032.1999999999998,7.617366185572747,29,535.6413793103449,866.9597859009715,1,0,0,0,0,0,1,0,1,-1,2,2.734732875676998,39687.3452709591,0.87940526,0.0,0.14315364322949717,0.4728901086178116,0.014984755,0.124999999984375,0.1268119582088373,False
12698,C180,2026-02-10,P888,Headphones,1,204.7,3.0,1,3,1,0,614.0999999999999,6.421784856214322,7,600.2571428571428,16.60008605829672,1,0,0,0,0,0,0,0,0,-1,0,2.2721883287698286,39687.3452709591,0.40961823,0.0,0.0863809570360247,0.4728901086178116,0.0046323165,0.0,0.08890455519098084,False
7150,C002,2026-02-10,P777,Smartphone,1,3187.110503517498,16.37277098804401,2,6,7,0,52181.83038768163,10.862508799988541,23,6388.608820297222,14865.678596189144,1,0,0,1,1,1,1,0,5,1,4,5.816414426546396,39687.3452709591,41.09943,0.9999999995,0.5213990269564714,0.4728901086178116,0.90129125,0.624999999921875,0.7354070121759567,True
6795,C070,2026-02-10,P410,Desk Lamp,2,43.4,3.0,7,3,1,0,130.2,4.876722876509988,15,389.64666666666665,285.19739246119815,1,0,0,0,0,0,0,0,0,-1,0,1.7588464951378813,39687.3452709591,0.3557306,0.0,0.02337341532865853,0.4728901086178116,0.0034448244,0.0,0.07612492302520922,False
6965,C127,2026-02-10,P410,Desk Lamp,2,44.8,2.0,0,15,15,0,89.6,4.506454213048934,8,90.825,1.8124568960391867,1,0,0,0,0,0,0,0,0,-1,0,3.028573437492243,39687.3452709591,0.8411262,0.0,0.17921961377956952,0.4728901086178116,0.014141221,0.0,0.10889862213849757,False
9081,C081,2026-02-10,P888,Headphones,1,198.4,3.0,7,2,13,1,595.2,6.390576181243971,28,279.32142857142856,211.3027867112918,1,0,0,0,0,0,0,1,3,-1,0,2.4366090669728093,39687.3452709591,0.29937842,0.0,0.1065619472479152,0.4728901086178116,0.0022030228,0.374999999953125,0.1675763591804117,False
12944,C108,2026-02-10,P888,Headphones,1,206.7,5.0,6,0,2,0,1033.5,6.941673497185597,21,421.00476190476195,433.0833100873208,1,0,0,0,0,0,0,0,0,-1,2,2.4816986203364326,39687.3452709591,0.29450762,0.0,0.11209623595769123,0.4728901086178116,0.0020956877,0.0,0.09366711663452557,False
8365,C071,2026-02-10,P512,Backpack,0,41.8,2.0,6,4,14,0,83.6,4.437934266612178,22,176.50231710536676,407.9570440331701,1,0,0,0,0,0,1,0,1,-1,0,2.4356907535012957,39687.3452709591,0.5265353,0.0,0.1064492335149481,0.4728901086178116,0.007208753,0.124999999984375,0.11830467599911623,False
7458,C120,2026-02-10,P205,Running Shoes,4,80.8,3.0,6,15,15,0,242.39999999999998,5.494706180553426,14,219.06428571428572,21.951646412508108,1,0,0,0,0,0,1,0,1,-1,0,3.3348404759481522,39687.3452709591,0.798222,0.0,0.2168108092264182,0.4728901086178116,0.013195762,0.124999999984375,0.14127504268270888,False
5952,C190,2026-02-11,P888,Headphones,1,208.1,5.0,7,5,0,0,1040.5,6.948417260701027,23,433.83478260869566,421.355603012139,2,0,0,0,0,0,1,0,1,-1,2,2.358816281628212,11070.357165982357,0.2896852,0.0,0.09701366607150483,0.12833396370280056,0.0019894182,0.124999999984375,0.06395124051613985,False
12591,C059,2026-02-11,P309,Coffee Maker,3,123.9,4.0,7,14,4,0,495.6,6.207784873074067,7,485.7142857142857,14.336367342232439,2,0,0,0,0,0,0,0,0,-1,0,2.897888829328865,11070.357165982357,0.55944455,0.0,0.16317939387170108,0.12833396370280056,0.007933957,0.0,0.05307606690853106,False
6535,C049,2026-02-11,P205,Running Shoes,4,82.9,2.0,1,14,4,1,165.8,5.116795489924646,38,1667.8146182222074,5056.577394723813,2,0,0,0,0,0,0,1,3,-1,0,3.9187224526117035,11070.357165982357,1.0863018,0.0,0.28847644328651867,0.12833396370280056,0.01954402,0.374999999953125,0.1548769864338848,False
12951,C150,2026-02-11,P888,Headphones,1,209.6,3.0,0,2,13,0,628.8,6.4454023086669245,15,497.66008678382826,419.63298678417544,2,0,0,0,0,0,0,0,0,-1,0,2.2450023040672233,11070.357165982357,0.30354303,0.0,0.0830441462150796,0.12833396370280056,0.0022947958,0.0,0.03620314318315097,False
9557,C187,2026-02-11,P512,Backpack,0,41.4,3.0,0,5,0,0,124.19999999999999,4.829912458665998,21,183.99453616346895,365.73554095389784,2,0,0,0,0,0,1,0,1,-1,0,2.159016164876239,11070.357165982357,0.38223612,0.0,0.07249021334543598,0.12833396370280056,0.004028912,0.124999999984375,0.059352474069864776,False
4857,C178,2026-02-11,P101,Wireless Mouse,1,25.8,5.0,0,1,3,0,129.0,4.867534450455582,37,1486.0330771932117,5156.92713126008,2,0,0,0,0,0,1,0,1,-1,0,3.310211670412749,11070.357165982357,0.7274226,0.0,0.21378787131193855,0.12833396370280056,0.011635597,0.124999999984375,0.08875300841412082,False
8895,C042,2026-02-11,P512,Backpack,0,39.2,4.0,1,4,14,0,156.8,5.061328408411774,29,1154.0344827586207,1377.696984690616,2,0,0,0,0,0,0,0,0,-1,0,2.5078790008485736,11070.357165982357,0.40186387,0.0,0.11530961407917145,0.12833396370280056,0.004461438,0.0,0.042981233060667624,False
11380,C198,2026-02-11,P309,Coffee Maker,3,122.3,1.0,6,0,2,0,122.3,4.814620410170298,15,163.32666666666668,41.81427416337062,2,0,0,0,0,0,1,0,1,-1,0,2.263831126087782,11070.357165982357,0.55775666,0.0,0.08535519454785881,0.12833396370280056,0.007896761,0.124999999984375,0.06250564771992373,False
9251,C197,2026-02-11,P101,Wireless Mouse,1,26.2,4.0,0,1,3,0,104.8,4.661550519424199,14,458.11428571428576,369.1243502318235,2,0,0,0,0,0,0,0,0,-1,0,1.7900617994371237,11070.357165982357,0.33419245,0.0,0.027204779652947732,0.12833396370280056,0.0029702003,0.0,0.025136580537375126,False
